"vehiculo","filtro","created_at","updated_at"
3399,398,"2013-12-20 10:33:23","2013-12-20 10:33:23"
3396,398,"2013-12-20 10:35:09","2013-12-20 10:35:09"
3399,398,"2013-12-20 10:35:09","2013-12-20 10:35:09"
4,399,"2013-04-28 18:23:27","2013-04-28 18:23:27"
4,399,"2013-04-28 18:23:27","2013-04-28 18:23:27"
3397,399,"2013-12-20 10:33:23","2013-12-20 10:33:23"
3398,399,"2013-12-20 10:33:23","2013-12-20 10:33:23"
3397,399,"2013-12-20 10:35:09","2013-12-20 10:35:09"
3398,399,"2013-12-20 10:35:09","2013-12-20 10:35:09"
232,400,"2013-04-28 18:09:45","2013-04-28 18:09:45"
233,400,"2013-04-28 18:09:45","2013-04-28 18:09:45"
234,400,"2013-04-28 18:09:45","2013-04-28 18:09:45"
251,400,"2013-04-28 18:10:22","2013-04-28 18:10:22"
4,400,"2013-04-28 18:22:49","2013-04-28 18:22:49"
4,400,"2013-04-28 18:23:13","2013-04-28 18:23:13"
4,400,"2013-04-28 18:23:13","2013-04-28 18:23:13"
4,400,"2013-04-28 18:23:14","2013-04-28 18:23:14"
4,400,"2013-04-28 18:23:15","2013-04-28 18:23:15"
4,400,"2013-04-28 18:23:15","2013-04-28 18:23:15"
4,400,"2013-04-28 18:23:15","2013-04-28 18:23:15"
4,400,"2013-04-28 18:23:16","2013-04-28 18:23:16"
2988,400,"2013-12-20 10:33:13","2013-12-20 10:33:13"
3262,400,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3263,400,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3277,400,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3279,400,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3281,400,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3287,400,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3290,400,"2013-12-20 10:33:20","2013-12-20 10:33:20"
2988,400,"2013-12-20 10:34:18","2013-12-20 10:34:18"
3262,400,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3263,400,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3277,400,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3279,400,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3281,400,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3287,400,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3290,400,"2013-12-20 10:34:42","2013-12-20 10:34:42"
39,401,"2013-04-28 18:09:12","2013-04-28 18:09:12"
40,401,"2013-04-28 18:09:12","2013-04-28 18:09:12"
46,401,"2013-04-28 18:09:13","2013-04-28 18:09:13"
48,401,"2013-04-28 18:09:13","2013-04-28 18:09:13"
49,401,"2013-04-28 18:09:13","2013-04-28 18:09:13"
234,401,"2013-04-28 18:09:45","2013-04-28 18:09:45"
236,401,"2013-04-28 18:09:45","2013-04-28 18:09:45"
237,401,"2013-04-28 18:09:46","2013-04-28 18:09:46"
243,401,"2013-04-28 18:09:46","2013-04-28 18:09:46"
245,401,"2013-04-28 18:09:46","2013-04-28 18:09:46"
246,401,"2013-04-28 18:09:47","2013-04-28 18:09:47"
4,401,"2013-04-28 18:22:47","2013-04-28 18:22:47"
4,401,"2013-04-28 18:22:47","2013-04-28 18:22:47"
4,401,"2013-04-28 18:22:47","2013-04-28 18:22:47"
4,401,"2013-04-28 18:22:47","2013-04-28 18:22:47"
4,401,"2013-04-28 18:22:47","2013-04-28 18:22:47"
4,401,"2013-04-28 18:22:48","2013-04-28 18:22:48"
4,401,"2013-04-28 18:22:48","2013-04-28 18:22:48"
4,401,"2013-04-28 18:22:48","2013-04-28 18:22:48"
4,401,"2013-04-28 18:22:48","2013-04-28 18:22:48"
4,401,"2013-04-28 18:22:49","2013-04-28 18:22:49"
4,401,"2013-04-28 18:22:49","2013-04-28 18:22:49"
4,401,"2013-04-28 18:22:49","2013-04-28 18:22:49"
4,401,"2013-04-28 18:22:49","2013-04-28 18:22:49"
4,401,"2013-04-28 18:23:00","2013-04-28 18:23:00"
4,401,"2013-04-28 18:23:10","2013-04-28 18:23:10"
4,401,"2013-04-28 18:23:10","2013-04-28 18:23:10"
4,401,"2013-04-28 18:23:10","2013-04-28 18:23:10"
4,401,"2013-04-28 18:23:10","2013-04-28 18:23:10"
4,401,"2013-04-28 18:23:11","2013-04-28 18:23:11"
4,401,"2013-04-28 18:23:11","2013-04-28 18:23:11"
4,401,"2013-04-28 18:23:11","2013-04-28 18:23:11"
4,401,"2013-04-28 18:23:11","2013-04-28 18:23:11"
4,401,"2013-04-28 18:23:11","2013-04-28 18:23:11"
4,401,"2013-04-28 18:23:11","2013-04-28 18:23:11"
4,401,"2013-04-28 18:23:11","2013-04-28 18:23:11"
4,401,"2013-04-28 18:23:12","2013-04-28 18:23:12"
4,401,"2013-04-28 18:23:12","2013-04-28 18:23:12"
4,401,"2013-04-28 18:23:12","2013-04-28 18:23:12"
4,401,"2013-04-28 18:23:12","2013-04-28 18:23:12"
4,401,"2013-04-28 18:23:12","2013-04-28 18:23:12"
4,401,"2013-04-28 18:23:12","2013-04-28 18:23:12"
4,401,"2013-04-28 18:23:12","2013-04-28 18:23:12"
4,401,"2013-04-28 18:23:13","2013-04-28 18:23:13"
4,401,"2013-04-28 18:23:14","2013-04-28 18:23:14"
4,401,"2013-04-28 18:23:14","2013-04-28 18:23:14"
4,401,"2013-04-28 18:23:14","2013-04-28 18:23:14"
4,401,"2013-04-28 18:23:14","2013-04-28 18:23:14"
4,401,"2013-04-28 18:23:14","2013-04-28 18:23:14"
4,401,"2013-04-28 18:23:14","2013-04-28 18:23:14"
4,401,"2013-04-28 18:23:14","2013-04-28 18:23:14"
4,401,"2013-04-28 18:23:15","2013-04-28 18:23:15"
4,401,"2013-04-28 18:23:15","2013-04-28 18:23:15"
4,401,"2013-04-28 18:23:15","2013-04-28 18:23:15"
4,401,"2013-04-28 18:23:15","2013-04-28 18:23:15"
4,401,"2013-04-28 18:23:16","2013-04-28 18:23:16"
4,401,"2013-04-28 18:23:16","2013-04-28 18:23:16"
4,401,"2013-04-28 18:23:16","2013-04-28 18:23:16"
4,401,"2013-04-28 18:23:16","2013-04-28 18:23:16"
4,401,"2013-04-28 18:23:16","2013-04-28 18:23:16"
2954,401,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2960,401,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2962,401,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2963,401,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2964,401,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2965,401,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2966,401,"2013-12-20 10:33:12","2013-12-20 10:33:12"
2967,401,"2013-12-20 10:33:13","2013-12-20 10:33:13"
2967,401,"2013-12-20 10:33:13","2013-12-20 10:33:13"
2980,401,"2013-12-20 10:33:13","2013-12-20 10:33:13"
2984,401,"2013-12-20 10:33:13","2013-12-20 10:33:13"
2985,401,"2013-12-20 10:33:13","2013-12-20 10:33:13"
2986,401,"2013-12-20 10:33:13","2013-12-20 10:33:13"
3099,401,"2013-12-20 10:33:16","2013-12-20 10:33:16"
3229,401,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3230,401,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3231,401,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3232,401,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3233,401,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3234,401,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3235,401,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3236,401,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3241,401,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3243,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3246,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3247,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3249,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3250,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3251,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3252,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3253,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3254,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3255,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3265,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3266,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3267,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3268,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3269,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3270,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3272,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3273,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3281,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3281,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3284,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3285,401,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3287,401,"2013-12-20 10:33:20","2013-12-20 10:33:20"
3291,401,"2013-12-20 10:33:20","2013-12-20 10:33:20"
3292,401,"2013-12-20 10:33:20","2013-12-20 10:33:20"
3295,401,"2013-12-20 10:33:20","2013-12-20 10:33:20"
3296,401,"2013-12-20 10:33:20","2013-12-20 10:33:20"
2954,401,"2013-12-20 10:34:17","2013-12-20 10:34:17"
2960,401,"2013-12-20 10:34:18","2013-12-20 10:34:18"
2962,401,"2013-12-20 10:34:18","2013-12-20 10:34:18"
2963,401,"2013-12-20 10:34:18","2013-12-20 10:34:18"
2964,401,"2013-12-20 10:34:18","2013-12-20 10:34:18"
2965,401,"2013-12-20 10:34:18","2013-12-20 10:34:18"
2966,401,"2013-12-20 10:34:18","2013-12-20 10:34:18"
2967,401,"2013-12-20 10:34:18","2013-12-20 10:34:18"
2967,401,"2013-12-20 10:34:18","2013-12-20 10:34:18"
2980,401,"2013-12-20 10:34:18","2013-12-20 10:34:18"
2984,401,"2013-12-20 10:34:18","2013-12-20 10:34:18"
2985,401,"2013-12-20 10:34:18","2013-12-20 10:34:18"
2986,401,"2013-12-20 10:34:18","2013-12-20 10:34:18"
3099,401,"2013-12-20 10:34:20","2013-12-20 10:34:20"
3229,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3230,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3231,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3232,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3233,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3234,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3235,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3236,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3241,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3243,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3246,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3247,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3249,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3250,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3251,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3252,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3253,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3254,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3255,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3265,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3266,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3267,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3268,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3269,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3270,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3272,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3273,401,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3281,401,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3281,401,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3284,401,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3285,401,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3287,401,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3291,401,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3292,401,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3295,401,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3296,401,"2013-12-20 10:34:42","2013-12-20 10:34:42"
342,402,"2013-04-28 18:08:41","2013-04-28 18:08:41"
343,402,"2013-04-28 18:08:41","2013-04-28 18:08:41"
342,402,"2013-04-28 18:09:05","2013-04-28 18:09:05"
343,402,"2013-04-28 18:09:05","2013-04-28 18:09:05"
163,402,"2013-04-28 18:09:37","2013-04-28 18:09:37"
177,402,"2013-04-28 18:09:39","2013-04-28 18:09:39"
178,402,"2013-04-28 18:09:39","2013-04-28 18:09:39"
198,402,"2013-04-28 18:09:41","2013-04-28 18:09:41"
205,402,"2013-04-28 18:09:42","2013-04-28 18:09:42"
283,402,"2013-04-28 18:10:47","2013-04-28 18:10:47"
284,402,"2013-04-28 18:10:48","2013-04-28 18:10:48"
287,402,"2013-04-28 18:10:48","2013-04-28 18:10:48"
288,402,"2013-04-28 18:10:48","2013-04-28 18:10:48"
289,402,"2013-04-28 18:10:48","2013-04-28 18:10:48"
291,402,"2013-04-28 18:10:49","2013-04-28 18:10:49"
292,402,"2013-04-28 18:10:49","2013-04-28 18:10:49"
303,402,"2013-04-28 18:10:50","2013-04-28 18:10:50"
4,402,"2013-04-28 18:22:42","2013-04-28 18:22:42"
4,402,"2013-04-28 18:23:09","2013-04-28 18:23:09"
4,402,"2013-04-28 18:23:10","2013-04-28 18:23:10"
4,402,"2013-04-28 18:23:10","2013-04-28 18:23:10"
4,402,"2013-04-28 18:23:12","2013-04-28 18:23:12"
4,402,"2013-04-28 18:23:13","2013-04-28 18:23:13"
4,402,"2013-04-28 18:23:15","2013-04-28 18:23:15"
4,402,"2013-04-28 18:23:15","2013-04-28 18:23:15"
4,402,"2013-04-28 18:23:18","2013-04-28 18:23:18"
4,402,"2013-04-28 18:23:19","2013-04-28 18:23:19"
4,402,"2013-04-28 18:23:19","2013-04-28 18:23:19"
4,402,"2013-04-28 18:23:19","2013-04-28 18:23:19"
4,402,"2013-04-28 18:23:22","2013-04-28 18:23:22"
4,402,"2013-04-28 18:23:23","2013-04-28 18:23:23"
4,402,"2013-04-28 18:23:23","2013-04-28 18:23:23"
4,402,"2013-04-28 18:23:24","2013-04-28 18:23:24"
4,402,"2013-04-28 18:23:24","2013-04-28 18:23:24"
4,402,"2013-04-28 18:23:24","2013-04-28 18:23:24"
2897,402,"2013-12-20 10:33:11","2013-12-20 10:33:11"
3211,402,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3218,402,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3219,402,"2013-12-20 10:33:18","2013-12-20 10:33:18"
3248,402,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3260,402,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3280,402,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3286,402,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3318,402,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3321,402,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3322,402,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3324,402,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3354,402,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3356,402,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3361,402,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3366,402,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3367,402,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3368,402,"2013-12-20 10:33:22","2013-12-20 10:33:22"
2897,402,"2013-12-20 10:34:16","2013-12-20 10:34:16"
3211,402,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3218,402,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3219,402,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3248,402,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3260,402,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3280,402,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3286,402,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3318,402,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3321,402,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3322,402,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3324,402,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3354,402,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3356,402,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3361,402,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3366,402,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3367,402,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3368,402,"2013-12-20 10:34:43","2013-12-20 10:34:43"
253,403,"2013-04-28 18:10:22","2013-04-28 18:10:22"
258,403,"2013-04-28 18:10:23","2013-04-28 18:10:23"
260,403,"2013-04-28 18:10:23","2013-04-28 18:10:23"
281,403,"2013-04-28 18:10:47","2013-04-28 18:10:47"
4,403,"2013-04-28 18:23:21","2013-04-28 18:23:21"
4,403,"2013-04-28 18:23:24","2013-04-28 18:23:24"
4,403,"2013-04-28 18:23:25","2013-04-28 18:23:25"
2824,403,"2013-04-28 18:33:38","2013-04-28 18:33:38"
3342,403,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3369,403,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3379,403,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3342,403,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3369,403,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3379,403,"2013-12-20 10:34:43","2013-12-20 10:34:43"
281,404,"2013-04-28 18:10:47","2013-04-28 18:10:47"
285,404,"2013-04-28 18:10:48","2013-04-28 18:10:48"
4,404,"2013-04-28 18:22:49","2013-04-28 18:22:49"
4,404,"2013-04-28 18:23:21","2013-04-28 18:23:21"
4,404,"2013-04-28 18:23:21","2013-04-28 18:23:21"
4,404,"2013-04-28 18:23:21","2013-04-28 18:23:21"
4,404,"2013-04-28 18:23:22","2013-04-28 18:23:22"
4,404,"2013-04-28 18:23:22","2013-04-28 18:23:22"
4,404,"2013-04-28 18:23:22","2013-04-28 18:23:22"
4,404,"2013-04-28 18:23:23","2013-04-28 18:23:23"
4,404,"2013-04-28 18:23:31","2013-04-28 18:23:31"
2873,404,"2013-04-28 18:33:45","2013-04-28 18:33:45"
2989,404,"2013-12-20 10:33:13","2013-12-20 10:33:13"
3343,404,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3344,404,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3346,404,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3349,404,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3352,404,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3353,404,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3355,404,"2013-12-20 10:33:22","2013-12-20 10:33:22"
2989,404,"2013-12-20 10:34:18","2013-12-20 10:34:18"
3343,404,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3344,404,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3346,404,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3349,404,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3352,404,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3353,404,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3355,404,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3452,404,"2013-12-20 10:35:10","2013-12-20 10:35:10"
1014,405,"2013-04-28 18:27:35","2013-04-28 18:27:35"
1771,405,"2013-04-28 18:29:53","2013-04-28 18:29:53"
1776,405,"2013-04-28 18:29:54","2013-04-28 18:29:54"
256,406,"2013-04-28 18:10:23","2013-04-28 18:10:23"
285,406,"2013-04-28 18:10:48","2013-04-28 18:10:48"
4,406,"2013-04-28 18:23:17","2013-04-28 18:23:17"
4,406,"2013-04-28 18:23:20","2013-04-28 18:23:20"
4,406,"2013-04-28 18:23:20","2013-04-28 18:23:20"
4,406,"2013-04-28 18:23:21","2013-04-28 18:23:21"
4,406,"2013-04-28 18:23:22","2013-04-28 18:23:22"
4,406,"2013-04-28 18:23:22","2013-04-28 18:23:22"
4,406,"2013-04-28 18:23:22","2013-04-28 18:23:22"
4,406,"2013-04-28 18:23:23","2013-04-28 18:23:23"
4,406,"2013-04-28 18:23:24","2013-04-28 18:23:24"
4,406,"2013-04-28 18:23:25","2013-04-28 18:23:25"
3303,406,"2013-12-20 10:33:20","2013-12-20 10:33:20"
3330,406,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3333,406,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3344,406,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3346,406,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3349,406,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3349,406,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3358,406,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3364,406,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3373,406,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3303,406,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3330,406,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3333,406,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3344,406,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3346,406,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3349,406,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3349,406,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3358,406,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3364,406,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3373,406,"2013-12-20 10:34:43","2013-12-20 10:34:43"
134,407,"2013-04-28 18:09:34","2013-04-28 18:09:34"
135,407,"2013-04-28 18:09:34","2013-04-28 18:09:34"
242,407,"2013-04-28 18:09:46","2013-04-28 18:09:46"
4,407,"2013-04-28 18:23:05","2013-04-28 18:23:05"
4,407,"2013-04-28 18:23:05","2013-04-28 18:23:05"
3148,407,"2013-12-20 10:33:17","2013-12-20 10:33:17"
3150,407,"2013-12-20 10:33:17","2013-12-20 10:33:17"
3148,407,"2013-12-20 10:34:22","2013-12-20 10:34:22"
3150,407,"2013-12-20 10:34:39","2013-12-20 10:34:39"
262,408,"2013-04-28 18:10:23","2013-04-28 18:10:23"
263,408,"2013-04-28 18:10:23","2013-04-28 18:10:23"
271,408,"2013-04-28 18:10:46","2013-04-28 18:10:46"
4,408,"2013-04-28 18:23:17","2013-04-28 18:23:17"
4,408,"2013-04-28 18:23:17","2013-04-28 18:23:17"
4,408,"2013-04-28 18:23:19","2013-04-28 18:23:19"
4,408,"2013-04-28 18:23:19","2013-04-28 18:23:19"
4,408,"2013-04-28 18:23:20","2013-04-28 18:23:20"
4,408,"2013-04-28 18:23:20","2013-04-28 18:23:20"
4,408,"2013-04-28 18:23:20","2013-04-28 18:23:20"
4,408,"2013-04-28 18:23:20","2013-04-28 18:23:20"
4,408,"2013-04-28 18:23:21","2013-04-28 18:23:21"
4,408,"2013-04-28 18:23:24","2013-04-28 18:23:24"
4,408,"2013-04-28 18:23:25","2013-04-28 18:23:25"
4,408,"2013-04-28 18:23:25","2013-04-28 18:23:25"
4,408,"2013-04-28 18:23:25","2013-04-28 18:23:25"
4,408,"2013-04-28 18:23:25","2013-04-28 18:23:25"
4,408,"2013-04-28 18:23:25","2013-04-28 18:23:25"
4,408,"2013-04-28 18:23:26","2013-04-28 18:23:26"
4,408,"2013-04-28 18:23:26","2013-04-28 18:23:26"
4,408,"2013-04-28 18:23:26","2013-04-28 18:23:26"
4,408,"2013-04-28 18:23:26","2013-04-28 18:23:26"
3304,408,"2013-12-20 10:33:20","2013-12-20 10:33:20"
3309,408,"2013-12-20 10:33:20","2013-12-20 10:33:20"
3319,408,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3320,408,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3327,408,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3328,408,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3329,408,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3331,408,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3337,408,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3371,408,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3372,408,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3376,408,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3377,408,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3378,408,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3381,408,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3386,408,"2013-12-20 10:33:23","2013-12-20 10:33:23"
3391,408,"2013-12-20 10:33:23","2013-12-20 10:33:23"
3394,408,"2013-12-20 10:33:23","2013-12-20 10:33:23"
3395,408,"2013-12-20 10:33:23","2013-12-20 10:33:23"
3304,408,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3309,408,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3319,408,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3320,408,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3327,408,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3328,408,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3329,408,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3331,408,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3337,408,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3371,408,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3372,408,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3376,408,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3377,408,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3378,408,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3381,408,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3386,408,"2013-12-20 10:34:43","2013-12-20 10:34:43"
3391,408,"2013-12-20 10:35:08","2013-12-20 10:35:08"
3394,408,"2013-12-20 10:35:08","2013-12-20 10:35:08"
3395,408,"2013-12-20 10:35:08","2013-12-20 10:35:08"
4,409,"2013-04-28 18:23:17","2013-04-28 18:23:17"
4,409,"2013-04-28 18:23:22","2013-04-28 18:23:22"
3307,409,"2013-12-20 10:33:20","2013-12-20 10:33:20"
3348,409,"2013-12-20 10:33:21","2013-12-20 10:33:21"
3307,409,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3348,409,"2013-12-20 10:34:43","2013-12-20 10:34:43"
154,410,"2013-04-28 18:09:36","2013-04-28 18:09:36"
1236,410,"2013-04-28 18:27:53","2013-04-28 18:27:53"
290,411,"2013-04-28 18:10:48","2013-04-28 18:10:48"
294,411,"2013-04-28 18:10:49","2013-04-28 18:10:49"
295,411,"2013-04-28 18:10:49","2013-04-28 18:10:49"
296,411,"2013-04-28 18:10:49","2013-04-28 18:10:49"
297,411,"2013-04-28 18:10:49","2013-04-28 18:10:49"
